"Name","RA_Hours","Dec_Degrees","pm_ra","pm_dec","Visual Magnitude"
"IC 5315 (Galaxy - Pegasus )","23.355056","25.385833","0","0","14.6"
"IC 5298 (Galaxy - Pegasus )","23.266833","25.557222","0","0","14.9"
"IC 5378 (Galaxy - Pegasus )","0.043833","16.644167","0","0"
"IC 262 (Galaxy - Perseus )","2.862015","42.828350","0","0","14.7"
"NGC 1282 (Galaxy - Perseus )","3.336667","41.366944","0","0","12.9"
"NGC 1293 (Galaxy - Perseus )","3.360111","41.393333","0","0","13.4"
"IC 348 (Open cluster - Perseus )","3.742806","32.163056","0","0"
"IC 312 (Galaxy - Perseus )","3.302333","41.754444","0","0","14.6"
"NGC 1334 (Galaxy - Perseus )","3.500472","41.832500","0","0","14.7"
"NGC 1335 (Galaxy - Perseus )","3.505389","41.573333","0","0","15.7"
"NGC 1281 (Galaxy - Perseus )","3.335083","41.629722","0","0","13.4"
"IC 304 (Galaxy - Perseus )","3.250389","37.881944","0","0","14.7"
"IC 260 (Galaxy - Perseus )","2.850243","46.954876","0","0","15.1"
"NGC 1465 (Galaxy - Perseus )","3.892194","32.492778","0","0","14.8"
"IC 294 (Galaxy - Perseus )","3.184194","40.621667","0","0","15.5"
"IC 351 (Planetary nebula - Perseus )","3.792500","35.047222","0","0","11.9"
"IC 309 (Galaxy - Perseus )","3.268389","40.804722","0","0","14.8"
"NGC 1496 (Open cluster - Perseus )","4.075500","52.661389","0","0","9.6"
"IC 292 (Galaxy - Perseus )","3.170250","40.765833","0","0","13.5"
"IC 1934 (Galaxy - Perseus )","3.520528","42.792778","0","0","16.0"
"IC 301 (Galaxy - Perseus )","3.246583","42.223056","0","0","15.0"
"IC 310 (Galaxy - Perseus )","3.278611","41.324722","0","0","12.7"
"IC 1874 (Galaxy - Perseus )","3.106097","36.014607","0","0","14.7"
"NGC 1198 (Galaxy - Perseus )","3.103694","41.848889","0","0","14.0"
"NGC 1040 (Galaxy - Perseus )","2.720139","41.500278","0","0","14.0"
"NGC 1159 (Galaxy - Perseus )","3.012889","43.162778","0","0","14.2"
"NGC 1160 (Galaxy - Perseus )","3.020333","44.955556","0","0","12.8"
"NGC 1164 (Galaxy - Perseus )","3.033278","42.585556","0","0","14.5"
"NGC 1167 (Galaxy - Perseus )","3.028417","35.205833","0","0","12.6"
"NGC 1169 (Galaxy - Perseus )","3.059667","46.386389","0","0","11.4"
"NGC 1171 (Galaxy - Perseus )","3.066361","43.397778","0","0","13.5"
"NGC 1138 (Galaxy - Perseus )","2.943417","43.047222","0","0","14.1"
"NGC 1175 (Galaxy - Perseus )","3.075639","42.340278","0","0","12.8"
"NGC 1077 A (Galaxy - Perseus )","2.766840","40.090206","0","0"
"NGC 1186 (Galaxy - Perseus )","3.091917","42.835556","0","0"
"NGC 1193 (Open cluster - Perseus )","3.098611","44.383333","0","0","12.6"
"IC 2003 (Planetary nebula - Perseus )","3.939444","33.875556","0","0","11.4"
"IC 278 (Galaxy - Perseus )","3.025111","37.766389","0","0","14.7"
"NGC 1086 (Galaxy - Perseus )","2.798944","41.246667","0","0","13.5"
"NGC 1058 (Galaxy - Perseus )","2.724972","37.341389","0","0","11.3"
"NGC 1106 (Galaxy - Perseus )","2.844583","41.672222","0","0","13.7"
"NGC 1050 (Galaxy - Perseus )","2.709889","34.764167","0","0","13.5"
"IC 257 (Galaxy - Perseus )","2.829222","46.975556","0","0","12.7"
"NGC 1123 (Galaxy - Perseus )","2.880889","42.205278","0","0"
"NGC 1129 (Galaxy - Perseus )","2.907583","41.579722","0","0","13.6"
"NGC 1268 (Galaxy - Perseus )","3.312556","41.489167","0","0","14.8"
"IC 284 (Galaxy - Perseus )","3.102750","42.371667","0","0","11.6"
"NGC 1250 (Galaxy - Perseus )","3.255833","41.355556","0","0","12.8"
"NGC 1260 (Galaxy - Perseus )","3.290889","41.405278","0","0","14.3"
"NGC 1271 (Galaxy - Perseus )","3.319778","41.353611","0","0","15.1"
"IC 320 (Galaxy - Perseus )","3.433111","40.789167","0","0","15.3"
"NGC 1265 (Galaxy - Perseus )","3.304389","41.857778","0","0","11.9"
"NGC 1226 (Galaxy - Perseus )","3.184833","35.386389","0","0","14.5"
"NGC 1224 (Galaxy - Perseus )","3.187083","41.363333","0","0","15.4"
"NGC 1220 (Open cluster - Perseus )","3.194611","53.348056","0","0","11.8"
"NGC 957 (Open cluster - Perseus )","2.557056","57.553611","-0.3","-1.1","7.6"
"NGC 1207 (Galaxy - Perseus )","3.137611","38.382222","0","0","13.6"
"NGC 1233 (Galaxy - Perseus )","3.209194","39.319167","0","0","13.2"
"NGC 1005 (Galaxy - Perseus )","2.657667","41.493333","0","0","14.5"
"IC 1900 (Galaxy - Perseus )","3.265333","37.154722","0","0","13.9"
"NGC 1003 (Galaxy - Perseus )","2.654611","40.872778","0","0","11.5"
"NGC 89 (Galaxy - Phoenix )","0.356750","-48.665278","0","0","13.5"
"IC 1627 (Galaxy - Phoenix )","1.136333","-46.093889","0","0","13.7"
"NGC 625 (Galaxy - Phoenix )","1.584556","-41.437500","0","0","13.7"
"IC 1603 (Galaxy - Phoenix )","0.949917","-45.412778","0","0","14.6"
"NGC 576 (Galaxy - Phoenix )","1.482611","-51.598056","0","0","14.4"
"NGC 328 (Galaxy - Phoenix )","0.949250","-52.923611","0","0","14.1"
"NGC 322 (Galaxy - Phoenix )","0.952778","-43.726944","0","0","14.3"
"NGC 312 (Galaxy - Phoenix )","0.937694","-52.783056","0","0","12.4"
"NGC 862 (Galaxy - Phoenix )","2.217444","-42.033611","0","0","12.9"
"NGC 454 (Galaxy - Phoenix )","1.239333","-55.400556","0","0"
"IC 1605 (Galaxy - Phoenix )","0.960389","-48.902778","0","0","12.9"
"IC 1631 (Galaxy - Phoenix )","1.145750","-46.475278","0","0","14.2"
"NGC 98 (Galaxy - Phoenix )","0.380361","-45.268333","0","0","12.7"
"IC 1633 (Galaxy - Phoenix )","1.165417","-45.931389","0","0","11.4"
"IC 1609 (Galaxy - Phoenix )","0.996306","-40.333611","0","0","13.7"
"NGC 319 (Galaxy - Phoenix )","0.949333","-43.838611","0","0","14.3"
"NGC 324 (Galaxy - Phoenix )","0.954056","-40.959444","0","0","12.8"
"IC 1796 (Galaxy - Phoenix )","2.379806","-41.370833","0","0","13.7"
"IC 1650 (Galaxy - Phoenix )","1.205250","-50.401944","0","0","13.6"
"NGC 238 (Galaxy - Phoenix )","0.723778","-50.182778","0","0","12.5"
"NGC 889 (Galaxy - Phoenix )","2.318556","-41.749167","0","0","14.6"
"NGC 159 (Galaxy - Phoenix )","0.576500","-55.789722","0","0","14.9"
"NGC 7796 (Galaxy - Phoenix )","23.983250","-55.458056","0","0","11.5"
"NGC 368 (Galaxy - Phoenix )","1.072750","-43.276111","0","0","14.7"
"NGC 7690 (Galaxy - Phoenix )","23.550667","-51.698333","0","0","12.3"
"NGC 37 (Galaxy - Phoenix )","0.189722","-56.956944","0","0","14.9"
"NGC 7689 (Galaxy - Phoenix )","23.554556","-54.094167","0","0","10.8"
"IC 1615 (Galaxy - Phoenix )","1.068556","-51.132778","0","0","14.3"
"NGC 893 (Galaxy - Phoenix )","2.332806","-41.402778","0","0","13.6"
"IC 1617 (Galaxy - Phoenix )","1.071306","-51.032500","0","0","14.6"
"IC 1649 (Galaxy - Phoenix )","1.197444","-55.856667","0","0","14.7"
"NGC 348 (Galaxy - Phoenix )","1.014437","-53.244468","0","0","14.6"
"IC 1625 (Galaxy - Phoenix )","1.128500","-46.908333","0","0","12.1"
"NGC 119 (Galaxy - Phoenix )","0.449333","-56.977778","0","0","15.7"
"NGC 7702 (Galaxy - Phoenix )","23.591333","-56.011944","0","0","12.2"
"NGC 7764 (Galaxy - Phoenix )","23.848328","-40.728192","0","0","12.2"
"NGC 641 (Galaxy - Phoenix )","1.644167","-42.527500","0","0","12.2"
"NGC 7744 (Galaxy - Phoenix )","23.749781","-42.910966","1.9","-0.4","11.9"
"NGC 215 (Galaxy - Phoenix )","0.680250","-56.214167","0","0","14.1"
"NGC 482 (Galaxy - Phoenix )","1.339006","-40.966101","0","0","14.5"
"NGC 822 (Galaxy - Phoenix )","2.110889","-41.156944","0","0","13.2"
"NGC 692 (Galaxy - Phoenix )","1.811722","-48.648056","0","0","13.1"
"NGC 212 (Galaxy - Phoenix )","0.670389","-56.152500","0","0","15.4"
"IC 5328 (Galaxy - Phoenix )","23.554528","-45.015556","0","0","11.4"
"IC 5325 (Galaxy - Phoenix )","23.478639","-41.333611","0","0","11.3"
"NGC 2205 (Galaxy - Pictor )","6.175778","-62.538611","0","0","13.7"
"NGC 1680 (Galaxy - Pictor )","4.809361","-47.816667","0","0","14.5"
"NGC 2115 A (Galaxy - Pictor )","5.855500","-50.583333","0","0"
"NGC 2087 (Galaxy - Pictor )","5.737806","-55.533056","0","0","14.7"
"NGC 2104 (Galaxy - Pictor )","5.784500","-51.553056","0","0","12.7"
"NGC 2222 (Galaxy - Pictor )","6.338077","-57.534533","0","0","14.2"
"NGC 2101 (Galaxy - Pictor )","5.773381","-52.088530","0","0","13.3"
"NGC 2148 (Galaxy - Pictor )","5.979333","-59.126389","0","0","14.6"
"NGC 1705 (Galaxy - Pictor )","4.903861","-53.360556","0","0","12.5"
"NGC 1930 (Galaxy - Pictor )","5.432389","-46.728333","0","0","12.4"
"NGC 2152 (Galaxy - Pictor )","6.015278","-50.740833","0","0","14.8"
"NGC 2297 (Galaxy - Pictor )","6.740139","-63.717500","0","0","12.7"
"NGC 2007 (Galaxy - Pictor )","5.583028","-50.921667","0","0","14.9"
"NGC 2178 (Galaxy - Pictor )","6.046528","-63.763889","0","0","13.7"
"IC 1702 (Galaxy - Pisces )","1.432278","16.601111","0","0","14.4"
"NGC 455 (Galaxy - Pisces )","1.266013","5.178674","0","0","13.9"
"NGC 410 (Galaxy - Pisces )","1.183028","33.151959","0","0","11.5"
"NGC 7780 (Galaxy - Pisces )","23.892250","8.118333","0","0","13.9"
"IC 1695 (Galaxy - Pisces )","1.418750","8.699167","0","0","15.3"
"NGC 7779 (Galaxy - Pisces )","23.890722","7.876111","0","0","12.7"
"NGC 7460 (Galaxy - Pisces )","23.028528","2.263611","0","0","13.0"
"IC 1698 (Galaxy - Pisces )","1.422806","14.838333","0","0","14.8"
"IC 1721 (Galaxy - Pisces )","1.690111","8.526111","0","0","14.6"
"IC 1723 (Galaxy - Pisces )","1.720583","8.888889","0","0","14.1"
"NGC 437 (Galaxy - Pisces )","1.239528","5.926389","0","0","13.9"
"IC 1726 (Galaxy - Pisces )","1.755444","4.619167","0","0","14.6"
"IC 1779 (Galaxy - Pisces )","2.107194","3.706389","0","0","15.2"
"IC 1772 (Galaxy - Pisces )","2.045222","7.745556","0","0"
"IC 1770 (Galaxy - Pisces )","2.037333","9.980833","0","0","15.3"
"NGC 57 (Galaxy - Pisces )","0.258583","17.329167","0","0","11.7"
"IC 1746 (Galaxy - Pisces )","1.906722","4.803611","0","0","15.0"
"IC 1749 (Galaxy - Pisces )","1.936389","6.745556","0","0","14.7"
"IC 1776 (Galaxy - Pisces )","2.087528","6.105556","0","0","14.3"
"NGC 447 (Galaxy - Pisces )","1.260528","33.066389","0","0","13.9"
"IC 197 (Galaxy - Pisces )","2.068028","2.786667","0","0","14.3"
"IC 1704 (Galaxy - Pisces )","1.452639","14.775833","0","0","14.3"
"NGC 452 (Galaxy - Pisces )","1.270833","31.033333","0","0","12.6"
"NGC 451 (Galaxy - Pisces )","1.270111","33.063611","0","0","14.8"
"NGC 63 (Galaxy - Pisces )","0.295986","11.450288","0","0","12.5"
"IC 198 (Galaxy - Pisces )","2.100861","9.296111","0","0","14.8"
"NGC 421 (Galaxy - Pisces )","1.202667","32.123056","0","0"
"NGC 7506 (Galaxy - Pisces )","23.194722","-2.159722","0","0","14.2"
"IC 1711 (Galaxy - Pisces )","1.515333","17.188889","0","0","14.7"
"NGC 446 (Galaxy - Pisces )","1.267694","4.294444","0","0","13.5"
"IC 1715 (Galaxy - Pisces )","1.559556","12.585556","0","0","14.5"
"NGC 443 (Galaxy - Pisces )","1.252083","33.377778","0","0","14.3"
"NGC 7499 (Galaxy - Pisces )","23.172861","7.581111","0","0","13.0"
"IC 75 (Galaxy - Pisces )","1.119861","10.837222","0","0","15.0"
"IC 69 (Galaxy - Pisces )","1.023222","31.041111","0","0","14.7"
"NGC 7802 (Galaxy - Pisces )","0.016806","6.241667","0","0","14.6"
"IC 64 (Galaxy - Pisces )","0.990111","27.059444","0","0","14.0"
"IC 61 (Galaxy - Pisces )","0.951995","7.507086","0","0","15.2"
"NGC 234 (Galaxy - Pisces )","0.725639","14.342500","0","0","13.4"
"NGC 236 (Galaxy - Pisces )","0.724278","2.958056","0","0","14.4"
"IC 161 (Galaxy - Pisces )","1.812167","10.508333","0","0","14.3"
"NGC 199 (Galaxy - Pisces )","0.659194","3.138056","0","0","14.6"
"NGC 193 (Galaxy - Pisces )","0.655139","3.331111","0","0","12.3"
"NGC 194 (Galaxy - Pisces )","0.655083","3.037500","0","0","12.1"
"IC 101 (Galaxy - Pisces )","1.402361","9.930556","0","0","15.0"
"NGC 213 (Galaxy - Pisces )","0.686083","16.469722","0","0","14.7"
"NGC 198 (Galaxy - Pisces )","0.656361","2.798333","0","0","13.1"
"NGC 240 (Galaxy - Pisces )","0.750528","6.112778","0","0","14.7"
"NGC 200 (Galaxy - Pisces )","0.659639","2.886944","0","0","12.7"
"IC 96 (Galaxy - Pisces )","1.342583","29.616389","0","0","14.7"
"NGC 203 (Galaxy - Pisces )","0.660972","3.442500","0","0","14.9"
"NGC 204 (Galaxy - Pisces )","0.662297","3.299566","0","0","13.0"
"IC 53 (Galaxy - Pisces )","0.844639","10.600833","0","0","15.3"
"NGC 315 (Galaxy - Pisces )","0.963611","30.351944","0","0","11.6"
"NGC 287 (Galaxy - Pisces )","0.891194","32.482500","0","0","14.7"
"NGC 7820 (Galaxy - Pisces )","0.075250","5.199722","0","0","13.8"
"IC 3 (Galaxy - Pisces )","0.201667","-0.414722","0","0","14.8"
"NGC 296 (Galaxy - Pisces )","0.918722","31.542222","0","0","12.3"
"NGC 7832 (Galaxy - Pisces )","0.107889","-3.716667","0","0","13.6"
"NGC 7824 (Galaxy - Pisces )","0.085056","6.920556","0","0","14.4"
"NGC 7825 (Galaxy - Pisces )","0.085194","5.203056","0","0","15.4"
"IC 35 (Galaxy - Pisces )","0.627750","10.357500","0","0","15.0"
"IC 34 (Galaxy - Pisces )","0.593449","9.124232","0","0","13.8"
"NGC 250 (Galaxy - Pisces )","0.787785","7.910035","0","0","14.8"
"NGC 251 (Galaxy - Pisces )","0.798306","19.596944","0","0","12.6"
"NGC 332 (Galaxy - Pisces )","0.980278","7.111111","0","0","14.8"
"NGC 7816 (Galaxy - Pisces )","0.063611","7.478333","0","0","13.9"
"NGC 282 (Galaxy - Pisces )","0.878333","30.638889","0","0","14.6"
"NGC 257 (Galaxy - Pisces )","0.800444","8.296667","0","0","12.6"
"IC 13 (Galaxy - Pisces )","0.338917","7.700556","0","0","14.9"
"NGC 7818 (Galaxy - Pisces )","0.069167","7.379167","0","0","15.1"
"NGC 266 (Galaxy - Pisces )","0.829944","32.277500","0","0","11.8"
"IC 7 (Galaxy - Pisces )","0.314722","10.595278","0","0","14.6"
"IC 6 (Galaxy - Pisces )","0.315250","-3.276111","0","0","14.6"
"NGC 326 (Galaxy - Pisces )","0.972944","26.865833","0","0"
"NGC 7488 (Galaxy - Pisces )","23.130250","0.941111","0","0","14.6"
"NGC 385 (Galaxy - Pisces )","1.124222","32.319444","0","0","12.9"
"NGC 7482 (Galaxy - Pisces )","23.094056","3.058889","0","0"
"NGC 7483 (Galaxy - Pisces )","23.096722","3.545278","0","0","14.2"
"NGC 7480 (Galaxy - Pisces )","23.087083","2.549444","0","0","14.8"
"NGC 7782 (Galaxy - Pisces )","23.898306","7.970556","0","0","12.2"
"NGC 95 (Galaxy - Pisces )","0.370444","10.491944","0","0","12.6"
"NGC 380 (Galaxy - Pisces )","1.121556","32.482778","0","0","12.5"
"NGC 99 (Galaxy - Pisces )","0.399839","15.770289","0","0","13.8"
"NGC 100 (Galaxy - Pisces )","0.400722","16.486389","0","0","13.2"
"NGC 7783 A (Galaxy - Pisces )","23.902806","0.383333","0","0"
"NGC 105 (Galaxy - Pisces )","0.421361","12.883611","0","0","13.2"
"NGC 403 (Galaxy - Pisces )","1.153944","32.751667","0","0","13.2"
"NGC 399 (Galaxy - Pisces )","1.149750","32.633611","0","0","14.4"
"NGC 374 (Galaxy - Pisces )","1.118278","32.794722","0","0","14.2"
"NGC 75 (Galaxy - Pisces )","0.323972","6.449722","0","0","14.6"
"NGC 394 (Galaxy - Pisces )","1.140583","33.147778","0","0","13.8"
"NGC 354 (Galaxy - Pisces )","1.054528","22.342778","0","0","14.2"
"IC 156 (Galaxy - Pisces )","1.758083","10.553333","0","0","14.9"
"IC 154 (Galaxy - Pisces )","1.754500","10.649722","0","0","14.8"
"IC 150 (Galaxy - Pisces )","1.715980","4.200232","0","0","14.9"
"NGC 7785 (Galaxy - Pisces )","23.921917","5.916111","0","0","11.6"
"IC 148 (Galaxy - Pisces )","1.707472","13.976667","0","0","13.8"
"NGC 106 (Galaxy - Pisces )","0.412139","-5.148889","0","0","14.5"
"IC 1690 (Galaxy - Pisces )","1.397083","33.156944","0","0","15.0"
"IC 115 (Galaxy - Pisces )","1.448472","19.214444","0","0","14.0"
"NGC 180 (Galaxy - Pisces )","0.632694","8.634722","0","0","14.2"
"NGC 182 (Galaxy - Pisces )","0.636778","2.728611","0","0","12.6"
"NGC 7797 (Galaxy - Pisces )","23.983016","3.634762","0","0","14.8"
"NGC 186 (Galaxy - Pisces )","0.640333","3.166111","0","0","14.7"
"IC 112 (Galaxy - Pisces )","1.434139","11.443056","0","0","14.2"
"IC 182 (Galaxy - Pisces )","1.997694","7.412222","0","0","14.5"
"IC 174 (Galaxy - Pisces )","1.937806","3.762500","0","0","14.5"
"NGC 125 (Galaxy - Pisces )","0.480639","2.838611","0","0","12.3"
"NGC 128 (Galaxy - Pisces )","0.487512","2.864046","0","0","11.6"
"NGC 137 (Galaxy - Pisces )","0.516139","10.208611","0","0","12.8"
"NGC 138 (Galaxy - Pisces )","0.516444","5.159722","0","0","14.7"
"NGC 645 (Galaxy - Pisces )","1.669111","5.726111","0","0","13.7"
"NGC 7532 (Galaxy - Pisces )","23.239500","-2.727778","0","0","14.8"
"NGC 791 (Galaxy - Pisces )","2.028944","8.499722","0","0","14.7"
"NGC 532 (Galaxy - Pisces )","1.421417","9.264167","0","0","12.2"
"IC 1516 (Galaxy - Pisces )","23.935306","-0.916944","0","0","14.1"
"IC 1517 (Galaxy - Pisces )","23.938583","-0.305556","0","0","14.6"
"NGC 652 (Galaxy - Pisces )","1.678667","7.983333","0","0","15.0"
"NGC 7591 (Galaxy - Pisces )","23.304500","6.586111","0","0","13.2"
"NGC 638 (Galaxy - Pisces )","1.660500","7.237222","0","0","13.8"
"NGC 7757 (Galaxy - Pisces )","23.812639","4.171389","0","0","12.8"
"NGC 7642 (Galaxy - Pisces )","23.381500","1.442778","0","0","14.7"
"NGC 7714 (Galaxy - Pisces )","23.603917","2.154722","0","0","13.6"
"IC 1492 (Galaxy - Pisces )","23.510030","-3.039933","0","0","14.4"
"IC 1466 (Galaxy - Pisces )","23.060833","-2.775556","0","0","14.6"
"IC 1652 (Galaxy - Pisces )","1.249028","31.947778","0","0","14.2"
"NGC 518 (Galaxy - Pisces )","1.404917","9.330833","0","0","14.3"
"NGC 517 (Galaxy - Pisces )","1.412167","33.428889","0","0","13.6"
"NGC 7679 (Galaxy - Pisces )","23.479583","3.510833","0","0","13.2"
"NGC 514 (Galaxy - Pisces )","1.401083","12.917222","0","0","11.7"
"NGC 7603 (Galaxy - Pisces )","23.315667","0.244167","0","0","14.0"
"NGC 511 (Galaxy - Pisces )","1.391861","11.290833","0","0","15.3"
"IC 1659 (Galaxy - Pisces )","1.268389","30.348333","0","0","14.6"
"NGC 7684 (Galaxy - Pisces )","23.508889","0.081389","0","0","14.4"
"NGC 631 (Galaxy - Pisces )","1.613056","5.835833","0","0","15.0"
"NGC 7521 (Galaxy - Pisces )","23.226472","-1.730556","0","0","14.9"
"NGC 7710 (Galaxy - Pisces )","23.596139","-2.880833","0","0","14.8"
"NGC 525 (Galaxy - Pisces )","1.414667","9.703889","0","0","14.5"
"NGC 656 (Galaxy - Pisces )","1.707583","26.143333","0","0","13.5"
"NGC 522 (Galaxy - Pisces )","1.412737","9.994623","0","0","13.0"
"NGC 520 (Galaxy - Pisces )","1.409639","3.794167","0","0"
"NGC 658 (Galaxy - Pisces )","1.702722","12.601389","0","0","12.4"
"NGC 766 (Galaxy - Pisces )","1.978333","8.347222","0","0","14.3"
"NGC 571 (Galaxy - Pisces )","1.498917","32.500833","0","0","15.0"
"NGC 575 (Galaxy - Pisces )","1.512889","21.440278","0","0","13.0"
"NGC 7562 (Galaxy - Pisces )","23.265972","6.687563","0","0","11.6"
"IC 1501 (Galaxy - Pisces )","23.577806","-3.153611","0","0","14.6"
"NGC 7731 (Galaxy - Pisces )","23.691389","3.740556","0","0","13.5"
"NGC 569 (Galaxy - Pisces )","1.485306","11.131667","0","0","14.7"
"NGC 7537 (Galaxy - Pisces )","23.242944","4.498889","0","0","13.2"
"NGC 632 (Galaxy - Pisces )","1.621528","5.877222","0","0","13.5"
"IC 1507 (Galaxy - Pisces )","23.759167","1.689167","0","0","14.7"
"IC 1504 (Galaxy - Pisces )","23.688778","4.018333","0","0","14.4"
"IC 1503 (Galaxy - Pisces )","23.640889","4.801389","0","0","14.3"
"NGC 12 (Galaxy - Pisces )","0.145778","4.612222","0","0","13.2"
"NGC 7428 (Galaxy - Pisces )","22.955417","-1.049167","0","0","13.8"
"NGC 7556 (Galaxy - Pisces )","23.262333","-2.381389","0","0","16.0"
"NGC 566 (Galaxy - Pisces )","1.484139","32.332222","0","0","14.5"
"NGC 606 (Galaxy - Pisces )","1.580639","21.418056","0","0","14.5"
"IC 1496 (Galaxy - Pisces )","23.514833","-2.933889","0","0","14.4"
"NGC 7738 (Galaxy - Pisces )","23.733889","0.517500","0","0","14.2"
"IC 1620 (Galaxy - Pisces )","1.120623","13.955106","0","0","14.6"
"NGC 7583 (Galaxy - Pisces )","23.297989","7.379513","0","0","14.5"
"NGC 7750 (Galaxy - Pisces )","23.777167","3.799722","0","0","12.9"
"IC 1455 (Galaxy - Pisces )","22.896111","1.372500","0","0","14.6"
"IC 1654 (Galaxy - Pisces )","1.253278","30.195278","0","0","14.5"
"NGC 7739 (Galaxy - Pisces )","23.741667","0.321111","0","0","14.9"
"IC 1567 (Galaxy - Pisces )","0.657278","6.734167","0","0"
"NGC 7667 (Galaxy - Pisces )","23.406417","-0.108611","0","0","14.6"
"NGC 7566 (Galaxy - Pisces )","23.277056","-2.330278","0","0","14.4"
"NGC 7746 (Galaxy - Pisces )","23.755528","-1.684444","0","0","14.4"
"NGC 7716 (Galaxy - Pisces )","23.608694","0.297500","0","0","12.3"
"NGC 7751 (Galaxy - Pisces )","23.782889","6.861944","0","0","13.9"
"NGC 7629 (Galaxy - Pisces )","23.355361","1.403611","0","0","14.9"
"NGC 38 (Galaxy - Pisces )","0.196389","-5.586389","0","0","14.3"
"IC 1481 (Galaxy - Pisces )","23.323611","5.905833","0","0","14.4"
"IC 1551 (Galaxy - Pisces )","0.459861","8.877500","0","0","14.9"
"NGC 516 (Galaxy - Pisces )","1.402222","9.551944","0","0","14.3"
"NGC 706 (Galaxy - Pisces )","1.864083","6.296111","0","0","12.5"
"NGC 7701 (Galaxy - Pisces )","23.575420","-2.854273","0","0","14.4"
"NGC 483 (Galaxy - Pisces )","1.365639","33.520556","0","0","14.0"
"IC 1549 (Galaxy - Pisces )","0.380500","6.964722","0","0","15.0"
"NGC 467 (Galaxy - Pisces )","1.319472","3.301389","0","0","12.1"
"NGC 479 (Galaxy - Pisces )","1.354361","3.862778","0","0","15.1"
"NGC 7422 (Galaxy - Pisces )","22.936750","3.926944","0","0","14.3"
"IC 1682 (Galaxy - Pisces )","1.370389","33.259722","0","0","14.3"
"NGC 741 (Galaxy - Pisces )","1.939139","5.628611","0","0","11.3"
"NGC 489 (Galaxy - Pisces )","1.364944","9.206389","0","0","13.4"
"NGC 7706 (Galaxy - Pisces )","23.586222","4.964722","0","0","14.5"
"IC 1596 (Galaxy - Pisces )","0.911861","21.523056","0","0","15.0"
"NGC 485 (Galaxy - Pisces )","1.357639","7.018056","0","0","13.3"
"NGC 36 (Galaxy - Pisces )","0.189556","6.388889","0","0","14.4"
"IC 1598 (Galaxy - Pisces )","0.911583","5.774167","0","0","15.0"
"NGC 470 (Galaxy - Pisces )","1.329111","3.409167","0","0","11.8"
"NGC 471 (Galaxy - Pisces )","1.333222","14.785833","0","0","13.3"
"NGC 472 (Galaxy - Pisces )","1.341361","32.708333","0","0","14.2"
"NGC 7696 (Galaxy - Pisces )","23.563944","4.871389","0","0","14.8"
"NGC 7458 (Galaxy - Pisces )","23.024583","1.753333","0","0","12.5"
